tweet_id,sentiment
236674592721215000,neutral
264051214541541000,negative
248381653158879000,neutral
249379718518951000,neutral
264112961948356000,neutral
264101264168742000,neutral
249624948790947000,positive
246497195958878000,positive
236512733586157000,neutral
263388693371424000,neutral
260213785606893000,negative
264196152738603000,neutral
255393818109689000,neutral
264048052149551000,positive
264092498736062000,positive
254065708265242000,neutral
264094090822549000,neutral
261662956570431000,neutral
264189256090656000,negative
259468978307624000,neutral
200793093480525000,neutral
262945465883049000,negative
225693476677894000,positive
211113280478003000,positive
259525499087364000,neutral
264176351320371000,negative
198472863181840000,neutral
252913776179953000,positive
246975224501895000,positive
263448631061905000,positive
264225009038422000,neutral
254434713337487000,negative
263659387636289000,positive
216916166332002000,positive
238910070786768000,neutral
250580070748549000,positive
262160533292199000,neutral
263144580973752000,positive
258099228100943000,positive
263784602190098000,neutral
260153933853519000,neutral
253619299426631000,neutral
261939310050291000,neutral
263638603148689000,neutral
222256604551196000,neutral
254581000225554000,neutral
258281345111969000,neutral
262060176973111000,negative
255605175593611000,neutral
263464244459229000,neutral
263958288989839000,neutral
250595253927694000,neutral
258258134232076000,neutral
264025901602308000,positive
264091839198556000,positive
245071964761387000,positive
263745047625887000,positive
264242722272059000,negative
264120700716068000,neutral
262932000875368000,positive
262745802961743000,neutral
264248494041219000,neutral
263820158047494000,negative
211805353116049000,neutral
233263919425273000,neutral
200211543504322000,positive
254863067337330000,positive
263795384260915000,positive
264254733647228000,neutral
261436778915979000,positive
210033327191760000,positive
217603642243563000,neutral
264142444696838000,neutral
227839945698603000,positive
264215391474167000,negative
264245270060077000,neutral
263311888446795000,neutral
262754743011647000,neutral
262982148234018000,neutral
264227638191738000,neutral
253046020974460000,negative
259707681504366000,neutral
230685261128945000,neutral
210736515339390000,positive
260792479220113000,positive
258647935586283000,positive
262897469162156000,positive
254307958098382000,neutral
181251333507133000,negative
240486397792886000,positive
253868450873753000,negative
262269609892261000,neutral
263534992422998000,positive
262473834110783000,positive
191290666926620000,positive
255607702259105000,neutral
264113306468511000,neutral
249759361373712000,positive
262416317510995000,positive
262001406003802000,positive
263276190448623000,positive
225048448758583000,neutral
191970813346463000,neutral
259397475176173000,negative
263994495694155000,positive
253421252956545000,positive
262773960284966000,positive
264220144178442000,neutral
263417186876538000,negative
240796853506027000,positive
255939697552019000,positive
233212813227720000,positive
160323475427430000,positive
188895752909631000,neutral
235558187628122000,neutral
256435590768234000,neutral
253934792507265000,neutral
257781319134748000,positive
187841854333657000,neutral
262882428270546000,neutral
264211712255873000,positive
263118027283910000,positive
213884866457124000,positive
233598273993187000,positive
263765132100898000,positive
260795785342496000,positive
264189931285536000,positive
262081842423939000,neutral
263308406314631000,neutral
264074971100368000,positive
264194927553024000,negative
250995973067788000,neutral
178145657150898000,negative
261197217308745000,neutral
263745209463078000,positive
180390457765924000,positive
228834171915743000,neutral
262998149705113000,positive
227191201625939000,neutral
255089337740431000,positive
203036784345620000,neutral
250208046830206000,neutral
242922467218300000,negative
262180625786740000,neutral
255583647363657000,neutral
213075265348321000,positive
255136031253348000,positive
258911898907598000,positive
230022389981917000,neutral
247794238828462000,positive
177249771285774000,neutral
216409458920783000,neutral
264074296152948000,neutral
247096223343972000,neutral
264186962972377000,positive
263649075184951000,neutral
262487722650918000,positive
258690033119281000,neutral
263509149919375000,negative
264160811189170000,positive
214819094908764000,positive
263336324252176000,neutral
262620394232610000,neutral
264123901792100000,neutral
254628999660187000,neutral
263385221318201000,neutral
264146823369859000,positive
264082784442802000,neutral
257626522964332000,neutral
264153399270965000,positive
197405085653929000,neutral
260812049083428000,neutral
261868066290429000,neutral
262045724995371000,neutral
254235833643708000,neutral
261564800415453000,positive
261466575436120000,positive
263278278339608000,positive
264075826360885000,neutral
229505818360442000,positive
251720416618504000,neutral
237531469474566000,neutral
258837684448006000,neutral
263440309680226000,positive
167012303043174000,positive
264041713746735000,positive
260838901218947000,negative
264183853785182000,neutral
258521756149624000,neutral
254651687137058000,neutral
222886810932609000,neutral
218172801436229000,neutral
173976647131856000,positive
253827619215253000,neutral
263405035210280000,neutral
252630572541825000,negative
259534867514138000,neutral
257898397007241000,neutral
225796291878334000,negative
170243777498329000,neutral
244816587725606000,positive
250210199653199000,neutral
254326279539662000,positive
260814083211792000,neutral
247359998592696000,neutral
264100379355140000,positive
264240778753220000,neutral
262395176998285000,positive
236126012017086000,positive
259879753987809000,positive
247117134969307000,neutral
255473360258101000,positive
160201550994743000,neutral
255866182266138000,neutral
261529989986537000,positive
263037475205820000,positive
253486223753089000,neutral
261982171504463000,negative
264141454190997000,positive
262058401893339000,neutral
257253716724445000,neutral
255007090366615000,positive
247336279509975000,neutral
210682207117918000,positive
259417656577380000,neutral
254791849607315000,neutral
256404032510386000,neutral
264185292645351000,positive
255141165060456000,positive
261159341107838000,positive
254318200538427000,neutral
221696071703871000,positive
264067182730833000,positive
261470450083844000,positive
241197100442984000,neutral
263936616555495000,neutral
264157731655667000,neutral
263437821602312000,neutral
263883944989163000,neutral
197500632326864000,positive
264034923017555000,neutral
264134618377224000,positive
258449523427393000,positive
263497959264636000,neutral
263275582836576000,neutral
264218743935225000,neutral
263799136665600000,neutral
235041336800182000,neutral
259836035347922000,neutral
260250950332215000,neutral
262057250145828000,positive
181155474727649000,positive
241362486962556000,positive
261555103897620000,positive
263399310757085000,neutral
263197199893135000,neutral
232585625663057000,positive
264057815734312000,neutral
262759044597567000,neutral
174387900086091000,positive
240407969634848000,neutral
253945864891011000,neutral
202085628840652000,neutral
252075821693534000,neutral
252951898775236000,positive
253019827713740000,neutral
244564769636503000,positive
264027070584205000,neutral
233472689615015000,neutral
261824533470773000,neutral
264160829803491000,neutral
222182045017841000,neutral
264239367357345000,positive
248194181397348000,neutral
257364609533632000,positive
177677721940406000,positive
250616041745551000,neutral
200224918070247000,neutral
264008306157309000,neutral
233481761168969000,negative
262855203299147000,neutral
264033740685189000,neutral
263667817335894000,neutral
262083383524466000,neutral
193607786444226000,neutral
260794130702151000,neutral
262831845627002000,neutral
263935695591206000,positive
263707536555925000,positive
250584600382955000,neutral
251001626670813000,positive
264157782633242000,neutral
250670038405771000,neutral
259969975442366000,neutral
250582267267805000,neutral
187628989211353000,neutral
259886571933818000,neutral
210696754033737000,neutral
264185885153710000,positive
264216542668001000,positive
234796905111097000,neutral
244838924286042000,neutral
264062581063438000,positive
263761144802582000,neutral
238459169651429000,neutral
251006322026348000,positive
253714398902886000,positive
250658268542816000,neutral
262630754276753000,positive
199569117320200000,neutral
223298542939291000,neutral
264097904082444000,positive
261819483050614000,neutral
247769320753606000,neutral
217052088771936000,positive
253478126091399000,neutral
249758205536763000,positive
233120216731770000,neutral
259283350714474000,positive
262222146045112000,neutral
245210392685596000,neutral
262651882542084000,positive
261326280094523000,positive
255075815795077000,neutral
257151071112282000,positive
263786544404508000,positive
227838159747182000,neutral
245920537472274000,positive
261950340801376000,positive
264197906049949000,neutral
260125496359149000,positive
257102598698569000,neutral
260890961096347000,positive
259975530936401000,neutral
261012083963990000,neutral
232822565410836000,neutral
205361915583672000,neutral
263328169791193000,positive
253094611009028000,positive
258636322191843000,neutral
261010801194831000,neutral
229123137609019000,neutral
259557310354030000,neutral
181145579731156000,neutral
217704646549057000,neutral
264221011828948000,negative
166431918152351000,positive
263263401139122000,positive
263800298538168000,negative
259338276891140000,neutral
264119940091629000,positive
264203587687690000,positive
254321573660590000,neutral
228117878598144000,negative
225470346449530000,neutral
231108943936626000,positive
262934417922740000,neutral
259784549607829000,negative
264133899830054000,positive
250157286641762000,positive
259662538139111000,neutral
198810467706220000,positive
264094595665760000,positive
246243677209497000,positive
223161874986958000,neutral
241143586014511000,positive
263291797084725000,neutral
232800013053480000,neutral
256060935838498000,positive
214968814524309000,neutral
223079289648713000,neutral
264025464769757000,neutral
264195782863884000,neutral
262226720634064000,neutral
260788583533801000,positive
257782997472915000,neutral
264191823109578000,neutral
253205217473085000,neutral
262309209734008000,positive
244736544735375000,neutral
246248842054488000,neutral
249739361191600000,neutral
233840249099407000,neutral
256305276205035000,negative
252852149288042000,neutral
263340720608403000,negative
252414256438464000,positive
264028166954299000,positive
216310564090159000,negative
225943424677855000,neutral
259620269570805000,neutral
262294673052278000,neutral
262058157830963000,positive
263938485105340000,positive
188514014861602000,positive
219984962349305000,positive
259266238411317000,neutral
262610491556372000,neutral
234008416606105000,neutral
264227730994888000,neutral
263711527062876000,positive
199800350625107000,positive
262500701207412000,neutral
248048144473006000,positive
257190122871721000,positive
181188027232681000,positive
256743781829853000,positive
258645065860268000,neutral
256393842377515000,neutral
263869599588687000,positive
212612357157953000,positive
264171732569563000,neutral
255896489891622000,neutral
264154863812882000,positive
180707635220328000,positive
263656651645652000,neutral
262741006166937000,negative
262357821016924000,positive
248488552013377000,neutral
174456757672869000,positive
254377766085091000,neutral
263887110942097000,neutral
254555239670222000,neutral
255053822664257000,positive
260082760222404000,neutral
264178704530427000,positive
254413088634331000,negative
263642345302548000,neutral
264242318482227000,neutral
262436461188616000,neutral
263632059870892000,neutral
222394121149624000,positive
253241439587270000,neutral
264050098814722000,positive
230248979013722000,positive
194613144545542000,neutral
262705593507254000,positive
264174543134937000,neutral
160660491574837000,neutral
256076206263390000,positive
233140683244986000,positive
261968096015818000,positive
210523610211819000,neutral
263293877962809000,neutral
230521185333571000,positive
264235264560488000,negative
196163589147607000,neutral
261150419965849000,neutral
181121996313214000,positive
262601175151550000,neutral
262246323510718000,positive
259337768721854000,neutral
222219482393886000,neutral
199867220229242000,positive
263602927925616000,neutral
259335490719858000,neutral
179057861853331000,neutral
263280602688659000,negative
233213937347358000,neutral
227453976847732000,neutral
235740618507300000,positive
228964669753290000,positive
264233010927382000,neutral
235045266661724000,positive
249955353020747000,negative
255697530929688000,neutral
179076849098424000,neutral
248468859059838000,positive
257317008088117000,neutral
260869003893952000,positive
258545022864076000,positive
252106473709121000,positive
260911907152740000,negative
264042418565939000,neutral
180956629947265000,positive
240467255933169000,neutral
258229289001041000,neutral
207893618638323000,neutral
259388539517689000,positive
232110769381208000,negative
196230018400141000,positive
201047638022434000,neutral
205812975595028000,neutral
252259109783621000,neutral
262319679983460000,positive
263558512775413000,positive
226670122654375000,neutral
262284824004415000,positive
257145557586411000,neutral
264042955537543000,neutral
257098826651955000,positive
208905009633570000,neutral
242065220938366000,negative
230765694877319000,neutral
262936018557218000,neutral
263913239077851000,negative
263828764260200000,neutral
263088629012914000,neutral
207550714833149000,neutral
179382362596061000,positive
251327730992427000,neutral
254705823014592000,neutral
257781560626003000,positive
261979694243655000,neutral
221064957482119000,positive
223725733267255000,positive
257167540298584000,neutral
252483429051006000,neutral
233785534768631000,positive
260123953912221000,neutral
256266266002722000,neutral
264095584531668000,neutral
252992340812238000,neutral
233882735192719000,neutral
221664302690615000,neutral
238556479966285000,neutral
259133979112923000,neutral
261381770191200000,neutral
259255047727239000,positive
245014014965460000,positive
260147378697420000,neutral
258419263596003000,neutral
257110939919347000,neutral
249959569017683000,positive
227209351520194000,positive
237592105546031000,positive
194290488579338000,neutral
250303371926458000,positive
230101171686223000,neutral
243408128081793000,positive
263479898742595000,neutral
263622737715658000,positive
228951496153235000,neutral
263655896217972000,positive
263832308040208000,positive
242564024083030000,neutral
244174063671595000,neutral
263757676327096000,positive
263950006443208000,neutral
254191383466876000,positive
221460663409709000,negative
233750526267912000,neutral
264251423343140000,neutral
263547580372365000,positive
261668710585102000,neutral
264017285990211000,positive
264221259737468000,neutral
187754734453661000,neutral
181029617761656000,positive
259451896287346000,positive
233897419757199000,neutral
252457003073560000,positive
264162139873357000,neutral
232560677502455000,positive
261709334990426000,neutral
263312719535558000,neutral
235422552917438000,negative
189558431961714000,positive
253121730460151000,neutral
263258537617149000,negative
246181722209787000,neutral
258947169741053000,positive
254147341681061000,positive
263781654059970000,positive
263151581149667000,positive
260235572562518000,positive
182368866423422000,neutral
209478970117341000,neutral
179784881558126000,positive
169871220244885000,positive
193700510598045000,neutral
228189105907978000,neutral
264039171293863000,neutral
223527430365790000,neutral
234216865839341000,negative
250365501765718000,positive
248860468196806000,positive
262563325332824000,neutral
263258529119494000,neutral
254383170303184000,neutral
179766446170189000,neutral
262775623804669000,positive
242515416650481000,negative
263142915960872000,negative
249904577565044000,neutral
263574243030204000,neutral
262319654192701000,positive
260133588400492000,negative
261308316142166000,positive
179791502090842000,neutral
245522172104306000,neutral
262647614439317000,neutral
257138019008659000,neutral
225413265243648000,neutral
258236762382536000,neutral
192336513005125000,neutral
229555912589860000,neutral
225004495812308000,positive
260185411329064000,positive
257371373167599000,neutral
263927444631867000,positive
235045139293282000,neutral
263633818420903000,neutral
226426106943795000,neutral
260118043244498000,negative
259463849252618000,positive
263320855726145000,neutral
179807656469463000,neutral
257982743965757000,neutral
257314245790801000,neutral
234097828480290000,neutral
259028554082304000,neutral
230843754997764000,positive
214269310053519000,positive
262019049553272000,neutral
245359432723218000,neutral
217021637730635000,neutral
246027359537487000,positive
223525579910156000,neutral
257843861232160000,neutral
254467405709996000,negative
248490211565252000,positive
243500671280762000,negative
252018128165425000,neutral
264023207433076000,positive
259676832645914000,neutral
261684422137507000,neutral
263605675790327000,negative
259884258322165000,negative
243777742527668000,positive
191458429724921000,neutral
264072704188104000,negative
245300979610836000,neutral
194737370883563000,neutral
264215995718184000,positive
261246970054705000,neutral
258642213762920000,positive
262243854395248000,neutral
226156085063589000,positive
264201332368490000,neutral
213801436025323000,positive
232263315164901000,positive
218555451053326000,positive
255968505734762000,neutral
264153517382569000,neutral
195932298997276000,neutral
264227542951682000,positive
260518395320090000,positive
261065884452405000,neutral
168160079529525000,neutral
254852669091495000,positive
257818565669969000,neutral
242514794425503000,negative
199091728362377000,positive
225159355555790000,neutral
247581683610705000,positive
264059736322891000,neutral
263515150655565000,positive
245578534809128000,neutral
175151363108503000,neutral
194938068141219000,neutral
261616524731756000,positive
263722741562228000,neutral
200912591403499000,neutral
179802003172634000,positive
239651233206525000,neutral
252866813094948000,neutral
264222266592739000,negative
260216542262865000,neutral
263470503635857000,positive
247674962285051000,neutral
260017783302152000,positive
261868708018941000,positive
179665847445491000,neutral
256575588263940000,neutral
178747898593427000,positive
253861894107054000,positive
255703860679671000,neutral
259626804359340000,positive
245016434613305000,neutral
222374601089490000,neutral
258751776906412000,positive
217653090130735000,positive
259491862602211000,positive
252456877454139000,neutral
264107970395250000,positive
263684203332390000,positive
254272894690013000,positive
263873743795912000,neutral
264162324481470000,neutral
251699097298432000,positive
169558701781430000,positive
258434748232380000,neutral
261691840808505000,positive
239443223070793000,neutral
258471917785341000,neutral
257405987512786000,positive
254049853036978000,positive
257295277411672000,positive
223827309961031000,positive
202113766828163000,negative
264189211215790000,positive
262029920862076000,neutral
227056771603251000,positive
258594945894600000,neutral
242895612402606000,positive
262284758329999000,neutral
252157755438297000,neutral
261285178972983000,positive
238112606806765000,neutral
264136571937255000,neutral
258598640157880000,neutral
258807029001515000,neutral
257480638662316000,neutral
259935578756354000,positive
259669889818718000,neutral
264052833840660000,neutral
261600914807324000,positive
227090643644727000,positive
195330360043765000,positive
257351047436177000,neutral
258045839958761000,positive
264042700024729000,positive
264005114380050000,neutral
197628734164045000,positive
228893727303794000,negative
249796899769556000,neutral
250672227610148000,positive
255821423917019000,neutral
253771734648508000,neutral
259011639100207000,negative
242383226822340000,positive
208894223477510000,neutral
259885267341676000,neutral
201125132389986000,positive
208589679577149000,neutral
251316219678969000,neutral
262463600759816000,neutral
263599157288263000,neutral
217086883996512000,negative
257141139294003000,negative
232838194427723000,neutral
217930526189830000,positive
262689987013795000,positive
263730567714066000,negative
192338216865628000,positive
258958654982737000,neutral
180828326015938000,positive
258486023036739000,neutral
263451331208032000,neutral
261182036864290000,positive
237455880663224000,positive
263726600653266000,neutral
253298143603605000,positive
221730799815376000,neutral
244579933580562000,positive
233769538565591000,neutral
207287180576571000,neutral
231873873673601000,neutral
264258491529719000,positive
261958089236942000,neutral
257759518300196000,positive
264174072689225000,neutral
231118920671703000,positive
208144535186964000,negative
248284995666456000,negative
263995056556498000,neutral
254909579689881000,positive
248644562942316000,positive
264234194606108000,neutral
211091552485916000,neutral
250692833068085000,positive
264218423544913000,positive
249358718578348000,positive
232973795135205000,positive
261610326481575000,positive
252208291017547000,positive
195338708071886000,neutral
237526931724189000,positive
254675221431332000,positive
230275486624919000,neutral
262007276259385000,positive
261519116542820000,positive
264211265285660000,negative
252146784711872000,neutral
258636309625712000,neutral
259053842845552000,neutral
162673227435479000,positive
264236837890031000,neutral
254715041830551000,neutral
263749245234974000,neutral
251009146600710000,neutral
200780243814989000,positive
263433274725105000,positive
263328541746270000,neutral
233216658989256000,neutral
223409508557389000,positive
242474929440841000,negative
206914455135731000,positive
264133091398914000,positive
255068811336753000,positive
233562856799485000,neutral
245069131429322000,neutral
179414105080344000,neutral
252026038639554000,neutral
237018526681014000,neutral
264160912213147000,neutral
263473770868649000,neutral
263018181369659000,positive
223459135205810000,neutral
262531392943050000,positive
232700825250697000,positive
226529137081344000,positive
264093113964957000,neutral
197258374545543000,positive
220241280326844000,neutral
264089624387928000,neutral
264067479721103000,positive
261230922609852000,positive
254353786955501000,neutral
255416647576322000,positive
247016455227441000,positive
237974463214387000,neutral
230664462380720000,neutral
247271912156299000,positive
264173598640582000,positive
264223923607072000,positive
195220798401810000,neutral
248713507720269000,neutral
260209658491445000,positive
246838930207539000,neutral
230849786474012000,neutral
213330808109412000,neutral
171069036430503000,neutral
264216059425472000,neutral
218628169765367000,positive
218284593642614000,neutral
256396109679845000,positive
209745101864435000,neutral
252468870412107000,neutral
263614591123206000,neutral
223156036582907000,neutral
250559711454306000,positive
255682982453604000,negative
263438296384946000,negative
264201973300084000,positive
261992673957781000,neutral
264141412218568000,positive
264139742550040000,neutral
262515247607336000,neutral
248719726358970000,positive
245614835453280000,neutral
205051127593574000,positive
247781546889732000,neutral
262355106446581000,positive
234140667608199000,positive
262250376819007000,positive
257193648813383000,positive
210446360695160000,positive
206527076260515000,positive
241633329022128000,neutral
262566170555731000,neutral
263444479015518000,negative
258656325251244000,neutral
263722888920723000,neutral
263877872232574000,neutral
170173094827266000,positive
264097799996571000,negative
240777936007995000,positive
263893667360686000,positive
263146008966475000,positive
263365034120474000,positive
205240818112540000,neutral
194623117220524000,neutral
211291758041112000,neutral
221709046233841000,neutral
262083879505100000,positive
263160486344925000,neutral
260201613396955000,neutral
260570888821415000,positive
263266052975247000,positive
264219644762664000,positive
255367898221142000,neutral
263372218464100000,positive
256661089301962000,negative
212565561127874000,neutral
262595731234357000,positive
263424181398536000,positive
261636942213558000,positive
259709317723348000,positive
262117912075177000,positive
264241514304139000,positive
179807686584578000,neutral
260029569724211000,positive
264100877986570000,positive
226313404011388000,negative
263936114811891000,positive
258783592497430000,positive
242762759434039000,positive
260632109734039000,neutral
256793117653618000,neutral
206683711268339000,negative
254934592790867000,neutral
256487939951951000,neutral
261129154408378000,neutral
260008499981991000,neutral
211995207070257000,neutral
264060391875833000,negative
261309493147746000,neutral
258942388066734000,positive
254400077861371000,positive
263486250516873000,neutral
208640436686954000,positive
262705446345928000,negative
225657443894575000,neutral
251509279469760000,positive
179338327709851000,positive
262335626333003000,neutral
209361094433705000,positive
259132269535559000,neutral
262033753625489000,neutral
263588235400339000,positive
252481981357621000,neutral
262447102435672000,neutral
254210874221400000,positive
259789240529997000,neutral
190305457645158000,neutral
257823532409569000,neutral
261615828942868000,positive
216706025632436000,positive
195160330681331000,neutral
263709740004163000,positive
256815813758181000,neutral
259815170497458000,neutral
211880238110613000,negative
209473807294017000,positive
231272482794004000,neutral
260885882750525000,positive
255448097176576000,neutral
228998933182033000,neutral
262354031983329000,positive
194921132615401000,neutral
257265462423994000,negative
172503126190993000,negative
263465637773471000,positive
263419287698550000,neutral
195591857051414000,neutral
234531292711112000,positive
263743715972116000,neutral
216306646199173000,neutral
230104475828879000,positive
262102872974577000,neutral
257022047727783000,positive
258307864542724000,neutral
250449979494236000,neutral
249559789753991000,negative
263651073938558000,neutral
178807017329266000,neutral
254960634716901000,neutral
242072476773916000,neutral
240464672795533000,negative
179835636814061000,positive
223040928863100000,positive
264209352867577000,neutral
260001335745855000,neutral
257160288477003000,positive
229668105528426000,positive
225761959268720000,neutral
259158132494835000,neutral
249754198198071000,neutral
246221270079913000,negative
235825332287053000,neutral
250558167359049000,neutral
194531754521006000,positive
264113909907222000,positive
256290938509475000,neutral
246677067943518000,neutral
259598130465607000,positive
250688600952422000,positive
264135129553854000,positive
263116039146065000,neutral
262650714197741000,negative
243439251230949000,neutral
263512387494219000,positive
200384660205871000,positive
262725155262963000,neutral
234313678541950000,negative
195886044036599000,neutral
255072846215262000,neutral
264107068603113000,neutral
259406533060878000,positive
210707552944652000,positive
262775039731048000,neutral
260091570387292000,neutral
255602830679883000,negative
261326810070007000,positive
264019252636438000,positive
253914121437855000,positive
252078222437654000,positive
182260808552677000,neutral
241633723836145000,neutral
249418281360973000,positive
264114631369441000,negative
178367147955863000,positive
175529298785075000,neutral
225530951919341000,positive
263722011489095000,neutral
252998087633674000,neutral
260113543381274000,neutral
242462765443325000,positive
258392270791901000,neutral
260784832227987000,neutral
158551378271277000,positive
264043122328223000,positive
262767736541831000,positive
220719148827807000,neutral
263271812643815000,neutral
261994867658461000,neutral
236786469145022000,positive
227577206833045000,neutral
254027657350627000,negative
168175371240480000,neutral
210391615787905000,neutral
264014682241781000,neutral
263941849096544000,positive
228088593472704000,negative
258146446505820000,neutral
216401006303510000,neutral
240750102354984000,neutral
237585672247062000,positive
253532001238401000,positive
264078460903886000,neutral
256530125502443000,neutral
257591192684986000,negative
249858762091925000,neutral
243464693556076000,neutral
227525239473586000,positive
200430185508646000,positive
253578112544153000,neutral
254755890815700000,neutral
225824244469219000,positive
264221908982185000,neutral
230438749425782000,neutral
259332563447988000,positive
247734205994377000,neutral
218330840264998000,positive
209466713316671000,neutral
178228551483531000,neutral
252981841299116000,neutral
255138095635263000,neutral
260509725194584000,positive
263850185824808000,positive
263506067957358000,negative
224344926744358000,negative
263398743557169000,positive
257322582481711000,neutral
263478930852429000,neutral
264228409721364000,neutral
227301841837367000,positive
264154590147133000,positive
261643399042564000,neutral
245497829819297000,neutral
232337840443379000,neutral
261280846349230000,neutral
242344501354561000,neutral
228681185226792000,neutral
226689944389828000,positive
180978844734468000,positive
260929297500499000,neutral
262594703852187000,neutral
239789158044925000,neutral
194886604425408000,neutral
263035260449718000,neutral
263260788616204000,neutral
261172462685917000,positive
222892040277594000,neutral
263843935003242000,positive
254005482933596000,positive
264267144466952000,neutral
264089839723495000,positive
253136346493882000,neutral
263426761071677000,positive
175064595055128000,positive
263422927519760000,neutral
253544402021126000,neutral
263096322285006000,positive
222866579711459000,neutral
179130346141523000,neutral
259135546805321000,neutral
249311787340681000,neutral
255270962067558000,neutral
262610550863839000,positive
263608122910842000,positive
252991148417757000,neutral
251692960553512000,neutral
263370062298218000,neutral
264189722094624000,neutral
205557859134603000,neutral
178776453427630000,neutral
259732801149079000,neutral
250118917111033000,neutral
258344582176202000,positive
253639295754182000,neutral
260172841025159000,positive
262756922338463000,neutral
263422890702172000,positive
264192473545449000,positive
227054172770562000,positive
264241872845807000,positive
215646130996912000,neutral
198577752192978000,positive
258973167215853000,neutral
225343488806494000,positive
208570438798942000,neutral
263563223117205000,neutral
223833463080493000,neutral
255114145375068000,neutral
235931228950372000,positive
258421053548797000,positive
261172352258293000,positive
263997500644548000,neutral
261283635137757000,positive
237960595608068000,negative
260075616987127000,positive
254574986403127000,positive
194916840202452000,neutral
251703246811435000,positive
262732183339429000,neutral
212889477687947000,neutral
254270043179851000,neutral
246439498563592000,positive
263762821047791000,neutral
256395936341843000,positive
259432779136237000,positive
258968711493455000,positive
241838881773862000,neutral
215146970791153000,neutral
256601844497907000,neutral
263988141260677000,neutral
217044807615389000,neutral
255510013664165000,neutral
227101040594530000,positive
252166642849697000,neutral
259678641733128000,neutral
245866691928678000,positive
256395065021313000,positive
262565725359706000,neutral
261846418719899000,positive
257985671875149000,neutral
252946764913586000,neutral
263963100573753000,positive
212238627655266000,neutral
230179049660612000,positive
239120879513137000,negative
263955901621366000,neutral
263495083209412000,neutral
229754788936548000,positive
263302936711548000,positive
179167439861452000,positive
258960892874592000,positive
264023493950205000,neutral
263245325916053000,neutral
205536200096878000,positive
247456172611878000,positive
264211117188997000,positive
231503779520999000,neutral
259366629203382000,positive
170691632474226000,neutral
250374070464561000,neutral
239687972264497000,neutral
253009360740036000,positive
263341156774076000,neutral
262405681037066000,neutral
264185079079768000,positive
255122786543104000,neutral
252061820913868000,neutral
247002366501593000,neutral
261187380755709000,positive
225792510272880000,neutral
259836438957420000,neutral
195256962114535000,neutral
240284597626212000,negative
261916862286270000,neutral
264066347426783000,positive
206023461942984000,positive
263694433046896000,positive
179865542201589000,neutral
241180362359832000,positive
263466896869961000,positive
259137659031666000,neutral
264202159170678000,positive
253650825312878000,neutral
256086536033038000,positive
207902922732871000,neutral
263594959356194000,neutral
251134716319760000,neutral
187826496067477000,neutral
200419730752942000,negative
261531757491388000,positive
205786409162911000,neutral
241390505039106000,negative
205337365919703000,neutral
260498827394568000,neutral
256801514063015000,neutral
227092535837872000,neutral
174367489134837000,neutral
207139528790642000,neutral
257048341148471000,positive
262420360350285000,positive
260918722372460000,neutral
222941852117118000,neutral
243397992319680000,neutral
250383700158717000,positive
254795714629079000,positive
263651258202718000,positive
263620148789915000,neutral
258704910374281000,neutral
263222914009137000,neutral
264150015008731000,neutral
255571451187449000,neutral
221641616211984000,positive
245555688011603000,neutral
254297172714070000,neutral
257495077822279000,positive
263696758234836000,neutral
262240436897320000,positive
256780447588171000,neutral
220417415195000000,neutral
245719010132520000,negative
240450477618241000,neutral
260204705110704000,positive
230485848196530000,positive
229661788139053000,positive
259976463594438000,positive
262562626251411000,positive
261298341814616000,positive
263197176807698000,positive
255742935377780000,negative
258890516303847000,neutral
253355361875152000,positive
258864855094816000,neutral
257273463838998000,neutral
263997723315953000,neutral
208392229323145000,neutral
240603163969875000,neutral
216228544966176000,neutral
258257156233637000,neutral
216057788940562000,positive
256643935110299000,neutral
264158486601027000,neutral
263491751610822000,neutral
175080776684146000,neutral
261133665415884000,positive
226689818472628000,neutral
256203529121849000,positive
258419434794921000,positive
258968226287984000,positive
205169085959516000,positive
263431559502258000,negative
206461485470322000,neutral
262410701782536000,neutral
261570781727830000,neutral
261474728458477000,neutral
256769146472235000,positive
264078638700453000,positive
263955929043701000,neutral
262027039350087000,positive
227724360281096000,positive
261797127146045000,positive
264260547850166000,neutral
247638834337165000,neutral
221764403878572000,neutral
262779035522826000,positive
263086410012164000,positive
263627206788534000,positive
256964870631731000,negative
264117081400815000,neutral
257145673034641000,positive
251850228347584000,positive
258913337759371000,positive
197141194252353000,positive
250936204315463000,neutral
221699346972950000,neutral
261925890940882000,neutral
261804813686296000,positive
263273376477495000,neutral
260173236795502000,positive
245498207080169000,neutral
262502246414159000,positive
264245426000105000,positive
264112270693498000,positive
243824441753227000,neutral
261399021292240000,neutral
261569724427694000,neutral
263578125298987000,neutral
228405182130712000,negative
261125335293239000,neutral
263978108087066000,neutral
253318350518767000,neutral
255986174101950000,negative
249352939091685000,neutral
263099080866156000,neutral
198212394386862000,neutral
248933386050215000,positive
263395777404100000,neutral
261230593856118000,positive
221631305480290000,positive
264006086842015000,neutral
254877714232774000,neutral
208892368559157000,neutral
251224246146187000,positive
241202993930833000,positive
242567915788959000,neutral
262222967126241000,neutral
264211858238619000,neutral
264080033579147000,neutral
264231876171005000,positive
253612794468003000,neutral
262679973092016000,neutral
260916486527401000,neutral
262962812660350000,negative
178798578372849000,neutral
261179231831207000,neutral
263875124753747000,positive
216504024030126000,neutral
262272451340275000,neutral
260169704772083000,positive
